Label,Score,Learned Model ID,planing time,execute & repair time,Plan Length
oracle,"[0, 0, 1, 2, 2, 3, 4, 5, 6, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 33, 34, 35, 36, 37, 38, 39, 40, 41, 41, 42, 43, 44]",-1,"(60.177054900006624, 0.8795066000020597, 0.9240245000110008, 60.187120899994625, 1.1494834999903105, 0.4025270999991335, 0.9687596000148915, 4.774337400012882, 60.19039599999087, 0.9266421000065748, 1.0360995999944862, 1.1114728999964427, 0.4207738999975845, 0.318693200009875, 0.7205981000151951, 0.6735439999902155, 3.9133810000203084, 0.48031550002633594, 1.2518104999908246, 1.1980689000047278, 33.64979749999475, 0.9292054999968968, 0.5488306999905035, 1.0873196000175085, 1.476001000002725, 9.384366900019813, 60.18405549999443, 0.8704263000108767, 1.1341761999938171, 0.9399241000064649, 0.6079723000002559, 0.29698899999493733, 16.475378300005104, 0.8685007999883965, 1.2761426000215579, 0.6873898999765515, 1.1103953999991063, 60.18503540000529, 0.7246737999957986, 1.1231350000016391, 1.2404439999954775, 5.52128059999086, 1.5404753999901004, 3.6007603999751154, 0.6579403000068851, 2.4383373000018764, 60.184471600019606, 5.931858500000089, 0.3810939000104554, 1.9537071000086144)","(0.05061800000839867, 0.006828499987022951, 0.005288800020935014, 0.008601400011684746, 0.001496300013968721, 0.00458270002854988, 0.00272620000760071, 0.010486700019100681, 0.011246799986111, 0.003249000001233071, 0.003316900023492053, 0.008855899999616668, 0.005038000002969056, 0.003808200010098517, 0.005266499996650964, 0.004427899984875694, 0.00909549999050796, 0.004296900006011128, 0.004579999978886917, 0.0049168000114150345, 0.017925600026501343, 0.0017107999883592129, 0.004823499999474734, 0.0031469999812543392, 0.007974399981321767, 0.005824900028528646, 0.011842199979582801, 0.00402399999438785, 0.0029587000026367605, 0.004661300015868619, 0.00231430001440458, 0.004983499995432794, 0.015488600009121, 0.0029556000081356615, 0.0020960000110790133, 0.007372599997324869, 0.005543500010389835, 0.015324700012570247, 0.008925600006477907, 0.005191800009924918, 0.00461959998938255, 0.00601079998887144, 0.007923400000436231, 0.01587850000942126, 0.004914900026051328, 0.007171600009314716, 0.013812100020004436, 0.008336300001246855, 0.005261300015263259, 0.007684099982725456)","(91, 10, 7, 16, 6, 5, 6, 12, 16, 4, 4, 12, 6, 5, 6, 5, 18, 4, 3, 5, 30, 3, 6, 3, 14, 14, 20, 3, 16, 6, 9, 6, 25, 4, 8, 10, 16, 22, 11, 5, 5, 26, 12, 24, 6, 9, 22, 20, 6, 10)"
base domain - no repair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-1,"(0.8228362000081688, 0.5319980999920517, 0.7762747000087984, 0.8250248999975156, 0.5845833000203129, 0.5246512000157963, 0.4090330999752041, 0.4989652000076603, 0.6268980000168085, 0.538512900006026, 0.6748854000179563, 0.8072793000028469, 0.6289783999964129, 0.42606749999686144, 0.5411228000011761, 0.7169822999858297, 0.6928652999922633, 0.7488028999941889, 0.40152079999097623, 0.24941950000356883, 0.735203599993838, 0.5967135000100825, 0.4752139000047464, 0.5329184999864083, 0.8015141999931075, 0.8740187000075821, 0.9521084000007249, 0.49114069997449405, 0.7551123000157531, 0.7349163999897428, 0.8364474999834783, 0.8002952999959234, 0.6544982000195887, 0.4201883000205271, 0.4216489999962505, 0.5684214000066277, 0.6547601000056602, 0.8488771999836899, 0.5587590999784879, 0.5646682000078727, 0.327334300003713, 0.5049607999972068, 0.41504690001602285, 0.855457400000887, 0.8050004000251647, 0.7329700000118464, 0.6363964999909513, 0.599868699995568, 0.7047382000018843, 0.40623240001150407)","(0.043668099999194965, 0.01588750001974404, 0.03257290000328794, 0.0633289999968838, 0.028399000002536923, 0.031994500022847205, 0.009239500010153279, 0.04433410000638105, 0.04764830000931397, 0.01602810001350008, 0.038941900013014674, 0.04124809999484569, 0.046161800011759624, 0.037691300007281825, 0.033055400010198355, 0.026828000001842156, 0.0476720999868121, 0.06331160000991076, 0.004589200019836426, 0.00794429998495616, 0.03234639999573119, 0.013643300015246496, 0.01919560000533238, 0.02821689998381771, 0.028551199997309595, 0.057903299981262535, 0.06663449999177828, 0.005647000012686476, 0.019418799987761304, 0.03436170000350103, 0.05938230000901967, 0.03229730000020936, 0.050238800002261996, 0.02297380001982674, 0.013714499975321814, 0.03451510000741109, 0.030840400024317205, 0.05281480000121519, 0.04098079999675974, 0.017666300002019852, 0.008375700010219589, 0.02776989998528734, 0.017818499996792525, 0.03710210000281222, 0.04418009999790229, 0.056643799995072186, 0.06004889999167062, 0.04648280001129024, 0.03400270000565797, 0.0174371000030078)","(91, 48, 69, 100, 42, 74, 19, 73, 88, 28, 64, 88, 72, 64, 53, 42, 93, 101, 6, 11, 56, 27, 43, 43, 61, 111, 136, 23, 54, 62, 92, 71, 83, 38, 21, 53, 55, 93, 65, 43, 12, 49, 55, 61, 70, 126, 111, 85, 49, 24)"
all monomials repair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,"(0.6837679999880493, 0.793728699994972, 0.3875755000044592, 0.4425807000079658, 31.487637699989136, 0.21750490000704303, 0.24217579999822192, 0.23032380000222474, 0.3775370999937877, 0.21799629999441095, 0.2367126999888569, 0.3403946999751497, 0.287753500015242, 0.2622845000005327, 0.6769694999966305, 0.20815240000956692, 3.7770000000018626, 0.33306840001023374, 0.35144890000810847, 0.40321400001994334, 0.4311607999843545, 0.27208900000550784, 0.2464484999945853, 0.5066996999958064, 0.703646599984495, 0.4874163999920711, 0.4017018000013195, 0.36067130000446923, 0.3511043999751564, 0.35283720001461916, 0.5194198999961372, 1.159859499981394, 0.4222880000015721, 0.36776940000709146, 0.2924635999952443, 0.275788900005864, 0.2357989999873098, 0.2366450999979861, 0.8884338999923784, 0.38315209999564104, 0.16736210000817664, 0.9283580000046641, 0.34661479998612776, 0.7063555000058841, 0.24176689999876544, 1.020749799994519, 0.5750486000033561, 0.2522795000113547, 0.6097895000129938, 0.9604613999836147)","(0.42409129999578, 0.2362130999972578, 0.041990999976405874, 0.024425299983704463, 0.03383659999235533, 0.03412870000465773, 0.01557909999974072, 0.04066560001228936, 0.06201989998226054, 0.013342299993382767, 0.042853099992498755, 0.03947089999564923, 0.02669129997957498, 0.043715500010875985, 0.05402820001472719, 0.023352299991529435, 0.07569090000470169, 0.05858129999251105, 0.02458440000191331, 0.084391999989748, 0.05738069998915307, 0.028502200002549216, 0.043453199992654845, 0.04939689999446273, 0.07427710000774823, 0.0525801999901887, 0.06324209997546859, 0.04773709998698905, 0.01421289998688735, 0.04349500001990236, 0.025358499988215044, 0.13685219999752007, 0.05147110001416877, 0.02238979999674484, 0.046231100015575066, 0.031781199999386445, 0.01592429997981526, 0.02146859999629669, 0.18302259998745285, 0.015495300001930445, 0.016119100007927045, 0.018033200001809746, 0.0451257000095211, 0.02266859999508597, 0.06537170000956394, 0.0572169000224676, 0.12317450001137331, 0.021070300019346178, 0.023882900015451014, 0.0897374999767635)","(91, 48, 12, 5, 6, 9, 3, 8, 10, 4, 7, 8, 5, 7, 11, 6, 15, 9, 5, 17, 9, 4, 8, 10, 15, 11, 11, 8, 4, 7, 4, 32, 10, 4, 8, 6, 3, 4, 40, 8, 10, 4, 9, 4, 10, 10, 20, 5, 4, 21)"
adaptive repair base,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",-1,"(0.7758347000053618, 0.6811435999989044, 1.1635930999764241, 0.24797389999730512, 0.5567187999840826, 0.2891607999918051, 0.2667084000131581, 0.3067821000004187, 0.22226469998713583, 0.5345894999918528, 0.27537069999380037, 0.28184179999516346, 0.35712919998331927, 0.2710372000001371, 0.40362609998555854, 0.17984330002218485, 0.4478215000126511, 0.2533472999930382, 0.28149379999376833, 0.3991241999901831, 2.7328443999867886, 0.5627242999908049, 0.2845648000075016, 0.7168213999830186, 0.6449799000110943, 0.3100335999915842, 0.33526250001159497, 0.27096190000884235, 0.29314419999718666, 0.29696880001574755, 0.5699402000172995, 0.30557679999037646, 0.22588020001421683, 0.5942066000134218, 0.23396209999918938, 0.40384150002500974, 0.2538238000124693, 0.4857184999855235, 0.2769922999723349, 0.36047149999649264, 0.24137880001217127, 0.5499333000043407, 0.16759539998020045, 0.3954862999962643, 0.3428192000137642, 0.2343053999939002, 0.1678195999993477, 0.25808559998404235, 55.561231300001964, 0.37836849997984245)","(0.8068406000093091, 0.4103548999992199, 0.23566599999321625, 0.030858500016620383, 0.051507399999536574, 0.052590100007364526, 0.03058449999662116, 0.03736019998905249, 0.08981330000096932, 0.03459809999912977, 0.03338770000846125, 0.04402100000879727, 0.08083749999059364, 0.04293820000020787, 0.04597300000023097, 0.014548399980412796, 0.05044240001006983, 0.04280840000137687, 0.02347909999662079, 0.03349890001118183, 0.04900880000786856, 0.028550099988933653, 0.06469230001675896, 0.008021199988434091, 0.017131200002040714, 0.09390469998470508, 0.06861459999345243, 0.05385009999736212, 0.02689839998492971, 0.038840799999888986, 0.05754160002106801, 0.031115499994484708, 0.03755680000176653, 0.08065859999624081, 0.022474900004453957, 0.05237730001681484, 0.03454079999937676, 0.039131400000769645, 0.041577299998607486, 0.025613599980715662, 0.04934529997990467, 0.06523209999431856, 0.01505739998538047, 0.030824300018139184, 0.07231670001056045, 0.043503699998836964, 0.02998180000577122, 0.045840099977795035, 0.05979940001270734, 0.0606170000100974)","(91, 47, 31, 4, 6, 7, 4, 7, 11, 6, 5, 6, 11, 7, 7, 4, 8, 5, 4, 7, 7, 4, 8, 3, 3, 12, 9, 7, 4, 6, 10, 6, 9, 11, 3, 8, 7, 10, 5, 4, 9, 8, 4, 4, 9, 10, 4, 6, 8, 9)"
adaptive repair + support for signature change,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",-1,"(0.5473168000171427, 0.6617496999970172, 2.1937783999892417, 0.4766867999860551, 0.6645124000206124, 0.5340016999980435, 0.4528044999751728, 1.0051022999978159, 0.5563193999987561, 0.48826099999132566, 0.6205377000151202, 0.7986330999992788, 0.6291265999898314, 0.5973663000040688, 1.7532238000130747, 0.7183934999920893, 0.662959100009175, 0.8808952000108548, 1.1108431000029668, 0.6788494999927934, 0.68050950000179, 0.5908979000232648, 0.3770946000004187, 0.6269207999866921, 4.096196700003929, 1.0746429999999236, 1.0591919000144117, 0.4630485000088811, 0.5189304999948945, 0.9604783999966457, 7.033929099998204, 0.4468607000017073, 0.44593319998239167, 0.633682299987413, 0.6588825000217184, 0.8924000000115484, 0.3656388999952469, 0.8522338999900967, 0.5503932000137866, 1.732049799989909, 0.39900430000852793, 0.7016348000033759, 0.8688400000100955, 0.46031569998012856, 0.6699847000127193, 0.38986429999931715, 0.40963740000734106, 0.47361909999744967, 5.92942430000403, 1.2670480000087991)","(0.6716536000021733, 0.383697100012796, 0.25398119998862967, 0.03351340000517666, 0.08295939999516122, 0.1942770999739878, 0.13358249998418614, 0.03657480000401847, 0.0837996999907773, 0.18748409999534488, 0.05500150000443682, 0.18870400000014342, 0.6311723999970127, 0.17212269999436103, 0.09618690001661889, 0.2688886000250932, 0.06071769999107346, 0.9980032999883406, 0.061414499999955297, 0.0857442999840714, 0.052633199986303225, 0.02475630000117235, 0.0767346000066027, 0.41117429998121224, 0.05367739999201149, 1.2867160000023432, 1.840764600026887, 0.027105299988761544, 0.02281379999476485, 0.033363499998813495, 0.07087049999972805, 0.05255510000279173, 0.039893000008305535, 0.0329032999870833, 0.01403230000869371, 0.03573750000214204, 0.025374899996677414, 0.7467103000089992, 1.1114079999970272, 0.2724519000039436, 0.16679800002020784, 0.42516250000335276, 0.10232110001379624, 0.050816799979656935, 0.06344859997625463, 0.04882930000894703, 0.05158070000470616, 0.06809280000743456, 0.047221100016031414, 0.0545257999910973)","(91, 50, 39, 12, 42, 74, 19, 6, 11, 28, 64, 88, 72, 22, 15, 42, 93, 101, 6, 10, 6, 4, 10, 43, 9, 111, 136, 6, 3, 4, 6, 6, 5, 5, 3, 4, 6, 93, 65, 43, 12, 49, 13, 6, 7, 8, 6, 8, 6, 10)"
adaptive repair + support for signature change with milp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 3, 3, 3, 3, 4, 5, 6, 6, 7, 7, 8, 8, 8, 8, 9, 10, 11, 11, 11, 11, 12, 13, 13, 13, 13, 14, 15, 15, 15, 15, 15, 15, 16, 16, 16, 17, 17]",-1,"(0.841009199997643, 0.5788892999989912, 1.5760815999819897, 1.4885229999781586, 0.8576845000206959, 0.4406761000282131, 0.7986492000054568, 0.9994226999988314, 0.26164389998302795, 0.8339568999945186, 0.5796152999973856, 1.8987225000164472, 0.45630760001949966, 0.45549989998107776, 0.3859898000082467, 0.41734690000885166, 0.3160949999873992, 0.32788470000377856, 0.7062184999813326, 0.8055640000093263, 0.4891373999998905, 0.8518488999980036, 0.39596110000275075, 0.7418022000056226, 0.9440011999977287, 0.3541131000092719, 0.901875999988988, 0.7805062999832444, 0.48345420000259764, 0.5061484999896493, 0.6885008999961428, 0.4755855000112206, 3.593440800003009, 0.6651423000148498, 0.6961830999935046, 1.3258613999933004, 0.8891398999840021, 0.8003645000280812, 0.3802713000040967, 1.7530734000029042, 1.8275479000003543, 3.910011999978451, 1.3501510999922175, 1.6827676999964751, 0.5192145999753848, 2.4606915000185836, 0.7100870000140276, 0.7701065000146627, 0.40314320000470616, 6.158409000025131)","(0.7698150999785867, 0.45077450000098906, 65.7321546000021, 0.07443849998526275, 0.017451199993956834, 0.05426060000900179, 0.14728459998150356, 0.09089099999982864, 120.41998639999656, 0.023609800002304837, 104.00718500002404, 0.07502480002585799, 0.03127070001210086, 0.0518512999988161, 0.03400119999423623, 0.03292290001991205, 0.034003399981884286, 0.022655900014797226, 0.020258999982615933, 0.017761800001608208, 0.035052399995038286, 0.005786599998828024, 0.026718399982200935, 0.007672600011574104, 72.2498603000131, 48.18659750002553, 1.288998799980618, 0.02551500001573004, 0.06714470000588335, 0.03396329999668524, 0.04987719998462126, 0.016066199983470142, 0.16687159999855794, 0.026327700004912913, 0.049455199972726405, 0.06426369998371229, 0.0610787000041455, 0.02725730001111515, 0.059814599982928485, 0.025860900001134723, 0.036346000008052215, 0.082136500015622, 0.0616098000027705, 0.04467339999973774, 0.04574500001035631, 0.04480670002521947, 1.2003147000214085, 0.06869789998745546, 0.03351280000060797, 0.027411599992774427)","(91, 50, 80, 10, 3, 8, 18, 8, 5, 5, 4, 16, 6, 7, 5, 7, 7, 4, 3, 5, 6, 3, 6, 3, 7, 12, 136, 4, 19, 6, 11, 6, 35, 5, 10, 14, 16, 10, 13, 6, 8, 11, 13, 6, 5, 9, 111, 13, 6, 7)"
