Label,Score,Learned Model ID,planing time,execute & repair time,Plan Length
oracle,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",-1,"(0.19978850000188686, 0.12026639998657629, 0.17560310001135804, 0.1479733999876771, 0.12669669999741018, 0.1355506000109017, 0.13076999998884276, 0.13032250001560897, 0.10241479999967851, 0.10367340000811964, 0.15277210000203922, 0.37335010000970215, 0.157201800000621, 0.20152680002502166, 0.9504284999857191, 0.5555362000013702, 0.4804999000043608, 0.2912651999795344, 0.11327400000300258, 0.13758720000623725, 0.1605271000007633, 0.12907900000573136, 0.6499425000220072, 0.10405540000647306, 0.5004384999920148, 0.16088440001476556, 0.1511367000057362, 0.13730150001356378, 0.2048969000170473, 0.3592539000092074, 0.13378699999884702, 0.13506329999654554, 0.3316589000169188, 0.15740830000140704, 0.15774759999476373, 0.27893080000649206, 0.2960779000131879, 0.36831140000140294, 0.2822823000024073, 0.16193840000778437, 0.09858730001724325, 0.16734380001435056, 0.13653300001169555, 0.10425189998932183, 0.11842130002332851, 0.3941519999934826, 0.2916387999721337, 0.18766920000780374, 0.13674709998304024, 0.10281419998500496)","(0.045388300000922754, 0.012236100010341033, 0.028939900017576292, 0.04330300001311116, 0.016784399980679154, 0.007147500000428408, 0.014915900013875216, 0.022192400007043034, 0.0007922000077087432, 0.008709500019904226, 0.020167899987427518, 0.10312359998351894, 0.02743479999480769, 0.03497380000771955, 0.22910990001400933, 0.12167799999588169, 0.18223130001570098, 0.07778799999505281, 0.010488100000657141, 0.01666490000206977, 0.03642199997557327, 0.021516600012546405, 0.13711120001971722, 0.000680500001180917, 0.11734789999900386, 0.022675300016999245, 0.013463999988744035, 0.011529400013387203, 0.06772610000916757, 0.08516409998992458, 0.005811399983940646, 0.018470900016836822, 0.10744570000679232, 0.01541459999862127, 0.02816260000690818, 0.06791529999463819, 0.060524400003487244, 0.11103640001965687, 0.04876669999794103, 0.026364699995610863, 0.008913500001654029, 0.009372899978188798, 0.010553699976298958, 0.011254699988057837, 0.0012919000000692904, 0.12524210000992753, 0.31890010001370683, 0.019334100012201816, 0.0055161000054795295, 0.001273600006243214)","(76, 16, 63, 60, 21, 14, 17, 26, 1, 7, 38, 201, 31, 47, 463, 277, 296, 128, 14, 43, 42, 23, 240, 1, 255, 25, 35, 30, 68, 152, 12, 33, 177, 41, 32, 151, 144, 244, 91, 30, 8, 22, 17, 17, 2, 175, 142, 34, 9, 1)"
base domain - no repair,"[0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 11, 11, 11, 11, 12, 13]",-1,"(0.1368287999939639, 0.12277330001234077, 0.11763890000293031, 0.15343440001015551, 0.1305677999916952, 0.13694769999710843, 0.11412680000648834, 0.12428540000109933, 0.09731129999272525, 0.11014169998816215, 0.1548707000038121, 0.11557890000403859, 0.11431050000828691, 0.10412890001316555, 0.18131650000577793, 0.14162800001213327, 0.16137690001050942, 0.13992469999357127, 0.10932370001683012, 0.18297720002010465, 0.13219830000889488, 0.12425619998248294, 0.16084920000866987, 0.12402610000572167, 0.1625761000032071, 0.16828450001776218, 0.13372890002210625, 0.11629410000750795, 0.14883439999539405, 0.12459209997905418, 0.12634069999330677, 0.13641129998723045, 0.18168609999702312, 0.13894420000724494, 0.15347160000237636, 0.20086849998915568, 0.14984229998663068, 0.1453709999914281, 0.13905530000920407, 0.14562480000313371, 0.1098000000056345, 0.12352779999491759, 0.12537799999699928, 0.11158560001058504, 0.1004745000100229, 0.15194849998806603, 0.16081309999572113, 0.1289178000006359, 0.1019664999912493, 0.10266829997999594)","(0.012352699995972216, 0.009518799983197823, 0.020091699989279732, 0.023189500003354624, 0.01374329999089241, 0.018724900000961497, 0.01543379999930039, 0.014409299998078495, 0.0007000000041443855, 0.009554699994623661, 0.016913100000238046, 0.030422300013015047, 0.028411800012690946, 0.005381799972383305, 0.043838299985509366, 0.04667690000496805, 0.05902960000094026, 0.03202020001481287, 0.008003800001461059, 0.0564903000195045, 0.025111199996899813, 0.016280400013783947, 0.020034499990288168, 0.002993000001879409, 0.06113789998926222, 0.0174622000195086, 0.01855259999865666, 0.009029100008774549, 0.016176799981622025, 0.01994110000669025, 0.01662650000071153, 0.03192080001463182, 0.06423429999267682, 0.012746999971568584, 0.011788899981183931, 0.07158650000928901, 0.03133309999248013, 0.05530859998543747, 0.012078700005076826, 0.03210480001871474, 0.0033675000013317913, 0.006953800009796396, 0.016952200006926432, 0.010826399986399338, 0.00134529999922961, 0.03878420000546612, 0.023031100019579753, 0.017794599989429116, 0.009292300004744902, 0.0007997000066097826)","(31, 22, 33, 36, 28, 17, 25, 31, 1, 9, 47, 57, 42, 13, 103, 87, 96, 64, 20, 58, 52, 31, 52, 1, 77, 31, 43, 8, 29, 34, 16, 45, 103, 22, 18, 81, 58, 96, 19, 39, 4, 10, 25, 23, 2, 75, 58, 44, 12, 1)"
all monomials repair,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",-1,"(0.11417329998221248, 0.14224889999604784, 0.10589460001210682, 0.12421899999026209, 0.14574130001710728, 0.13253739997162484, 0.16992449999088421, 0.14931189999333583, 0.1164283000107389, 0.16527509997831658, 0.13156290000188164, 0.13138020000769757, 0.14569639999535866, 0.13452439999673516, 0.12466220001806505, 0.12644490000093356, 0.15785459999460727, 0.1388431000232231, 0.12311369998496957, 0.15793269997811876, 0.16341639999882318, 0.2066253999946639, 0.5868411000119522, 0.08799319999525324, 0.4051753999956418, 0.20808609999949113, 0.21015539998188615, 0.17489550000755116, 0.266073700011475, 0.3905767999822274, 0.14507139998022467, 0.14119759999448434, 0.31470300001092255, 0.14168719999725, 0.12609629999496974, 0.24369949998799711, 0.37111839998397045, 0.40068009999231435, 0.24959180000587367, 0.1216701999946963, 0.15060229998198338, 0.12128739999025129, 0.13661999997566454, 0.18112970000947826, 0.11335840000538155, 0.2839267000090331, 0.3178886999958195, 0.1758955999976024, 0.12408690000302158, 0.119204799993895)","(0.13599509999039583, 0.08790210000006482, 0.05121350000263192, 0.06754059999366291, 0.06227289998787455, 0.04213820002041757, 0.04541419999441132, 0.13272510000388138, 0.010677100013708696, 0.02489390000118874, 0.0554849999898579, 0.0338560999953188, 0.03793339998810552, 0.06405790001736023, 0.04434449999826029, 0.17114569997647777, 0.7527795000059996, 0.023496200010413304, 0.04191140001057647, 0.07119089999468997, 0.1500219000154175, 0.06765450001694262, 0.7213757999998052, 0.0036530999932438135, 0.8712531999917701, 0.15906360000371933, 0.1775474000023678, 0.12232070000027306, 0.24605859999428503, 0.4129094000090845, 0.042623699991963804, 0.1547936999995727, 0.5716608999937307, 0.15234119998058304, 0.1111529000045266, 0.4710825000074692, 0.417198000010103, 0.6362166000180878, 0.25709359999746084, 0.07907400000840425, 0.027794099994935095, 0.06667319999542087, 0.08091320001403801, 0.10117670000181533, 0.008305700001074001, 0.522043599979952, 0.32749719999264926, 0.11692559998482466, 0.038491600018460304, 0.009802099986700341)","(31, 22, 7, 15, 16, 4, 12, 17, 1, 3, 8, 4, 5, 9, 8, 26, 96, 4, 14, 13, 17, 20, 240, 1, 255, 25, 35, 30, 68, 152, 12, 33, 177, 41, 32, 151, 144, 244, 91, 30, 8, 22, 17, 17, 2, 175, 142, 34, 9, 1)"
adaptive repair base,"[0, 0, 1, 2, 3, 4, 5, 6, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]",-1,"(0.12525029998505488, 0.13668310001958162, 0.24375019999570213, 0.18971720000263304, 0.14460780000081286, 0.1397919000010006, 0.15131879999535158, 0.1420046999992337, 0.12595790001796558, 0.11860390001675114, 0.1535065000061877, 0.3461444999848027, 0.148937299993122, 0.17959529999643564, 0.8301052000024356, 0.411020900006406, 0.5697356000018772, 0.2882044000143651, 0.12327279997407459, 0.13029749999986961, 0.151092600019183, 0.1342585000093095, 0.48842350000631995, 0.10919299998204224, 0.4428017999744043, 0.14338710001902655, 0.17304190000868402, 0.1574728999985382, 0.21811789998901077, 0.3613941000076011, 0.1521643000014592, 0.15265060000820085, 0.3380942000076175, 0.1578989000117872, 0.11503610000363551, 0.2105020000017248, 0.2480937000073027, 0.5186364999972284, 0.2771595999947749, 0.14157219999469817, 0.11772800001199357, 0.11477149999700487, 0.12621930000022985, 0.1492042999889236, 0.11159539999789558, 0.3124021000112407, 0.22847729999921285, 0.14801780000561848, 0.12094309998792596, 0.09710840001935139)","(0.3039425000024494, 0.1616863000090234, 1.0411513000144623, 0.21069050001096912, 0.24486169998999685, 0.08150569998542778, 0.07867639997857623, 0.17134939998504706, 0.008152900001732633, 0.035098499996820465, 0.1147147000010591, 0.5729488999932073, 0.1276376000023447, 0.15767280000727624, 1.0982600999996066, 0.7928415999922436, 0.7131687999935821, 0.4065006999881007, 0.04623320000246167, 0.0748664999846369, 0.12532780002220534, 0.043239900027401745, 0.7178763000119943, 0.0038332999974954873, 0.6568565999914426, 0.08837120002135634, 0.13574689999222755, 0.10959799998090602, 0.17398579997825436, 0.5333835000055842, 0.045217900013085455, 0.10224489998654462, 0.5312180999899283, 0.10244349998538382, 0.0784910999936983, 0.4758762999845203, 0.3607293000095524, 0.5902343999769073, 0.22275200000149198, 0.06521669999347068, 0.040661799983354285, 0.09380649999366142, 0.04429949997575022, 0.07953980000456795, 0.012998699996387586, 0.47638589999405667, 0.40525870001874864, 0.08557859997381456, 0.033997599995927885, 0.006906800001161173)","(31, 22, 82, 60, 21, 14, 17, 24, 1, 7, 38, 201, 31, 47, 463, 277, 296, 128, 14, 43, 42, 23, 240, 1, 255, 25, 35, 30, 68, 152, 12, 33, 177, 41, 32, 151, 144, 244, 91, 30, 8, 22, 17, 17, 2, 175, 142, 34, 9, 1)"
adaptive repair + support for signature change,"[0, 0, 1, 2, 3, 4, 5, 6, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]",-1,"(0.15646550001110882, 0.11876110002049245, 0.1945762000104878, 0.15518780000275, 0.12897570000495762, 0.12827240000478923, 0.12395330000435933, 0.15333540001302026, 0.10929600000963546, 0.1252113999798894, 0.12737299999571405, 0.33169229998020455, 0.14644829998724163, 0.15403449998120777, 0.8115162000176497, 0.47388110001338646, 0.5151487000111956, 0.2405090999964159, 0.13488779999897815, 0.1678659999743104, 0.18121619999874383, 0.1285304999910295, 0.50352820000262, 0.10322769999038428, 0.5211835000081919, 0.1516043999872636, 0.14862719998927787, 0.17631270000129007, 0.14287160002277233, 0.30098039997392334, 0.1529101000051014, 0.1609263000136707, 0.2857195000106003, 0.13760119999642484, 0.1315265000157524, 0.18614370000432245, 0.2230365999857895, 0.3035643000039272, 0.21968069998547435, 0.11824320000596344, 0.09398730000248179, 0.14343080000253394, 0.14928789998521097, 0.11963790000299923, 0.10857899999246001, 0.3450248999870382, 0.2602947000123095, 0.1290822000009939, 0.11115340000833385, 0.11647030001040548)","(0.2382577999960631, 0.14959740001359023, 1.3188064999994822, 0.15868709998903796, 0.17786720002186485, 0.04422750000958331, 0.06291569999302737, 0.1256652000010945, 0.010487199993804097, 0.012997700017876923, 0.1191114999819547, 0.4974227000202518, 0.0812269999878481, 0.1499277999973856, 1.316200499975821, 0.6635565000178758, 0.7524416000233032, 0.393500900012441, 0.055356500000925735, 0.13025570000172593, 0.11015230001066811, 0.07208819998777471, 0.6947841999935918, 0.008088800008408725, 0.7494690000021365, 0.09349960001418367, 0.07840779999969527, 0.08703930000774562, 0.16574080000282265, 0.4635026000032667, 0.06257989999721758, 0.0937811000039801, 0.5018581000040285, 0.11881980000180192, 0.11512600001879036, 0.38572130000102334, 0.34510110001428984, 0.7121803000045475, 0.2084888000099454, 0.06998119998024777, 0.017217399989021942, 0.04781989997718483, 0.033880500006489456, 0.04776079999282956, 0.012650800024857745, 0.5837753000087105, 0.3148743000056129, 0.09544730000197887, 0.02925719998893328, 0.006072200019843876)","(31, 22, 82, 60, 21, 14, 17, 24, 1, 7, 38, 201, 31, 47, 463, 277, 296, 128, 14, 43, 42, 23, 240, 1, 255, 25, 35, 30, 68, 152, 12, 33, 177, 41, 32, 151, 144, 244, 91, 30, 8, 22, 17, 17, 2, 175, 142, 34, 9, 1)"
