Label,Score,Learned Model ID,planing time,execute & repair time,Plan Length
oracle,"[0, 1, 2, 3, 4, 4, 5, 6, 7, 7, 8, 9, 10, 11, 11, 12, 13, 13, 13, 14, 14, 14, 15, 16, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 26, 27, 27, 28, 28, 29, 30, 31, 32, 33, 34, 34, 34, 34, 35, 35]",-1,"(1.0428009000024758, 0.21002810000209138, 0.3524877000018023, 0.2076210999948671, 60.40312249999988, 1.1795561999970232, 1.6075634000007994, 0.1566406999991159, 60.38681979999819, 1.9068156000066665, 0.17647050000232412, 0.40017740000621416, 0.1837865999987116, 60.49659529999917, 1.0508149000015692, 0.4072130999993533, 60.50173220000579, 60.414718599997286, 0.27534749999904307, 58.863713099999586, 45.610380500002066, 0.19289750000461936, 0.3134963999982574, 60.52408519999881, 0.2178972999972757, 0.14032510000106413, 3.7107711999997264, 0.9169690999988234, 0.1365497000006144, 1.1086963999987347, 0.19775490000029095, 0.10597589999815682, 0.1572840999942855, 0.156989800001611, 60.71716379999998, 0.22226970000338042, 60.47933599999669, 0.13001310000254307, 60.47484070000064, 0.2774433000013232, 0.2095811999970465, 0.26745419999497244, 0.9340490000031423, 0.19850589999987278, 1.479369400003634, 51.72512419999839, 60.51963519999845, 7.932271800003946, 0.27052309999999125, 60.50741679999919)","(0.038226600001507904, 0.03766070000710897, 0.044270799997320864, 0.056643100004293956, 0.10293909999745665, 0.0741961999956402, 0.06006550000165589, 0.03931480000028387, 0.08067930000106571, 0.0689351999972132, 0.049104899997473694, 0.02837829999771202, 0.0816768000004231, 0.12545860000682296, 0.06492699999944307, 0.06319239999720594, 0.07429060000140453, 0.06531839999661315, 0.09491130000242265, 0.034634199997526594, 0.03434519999427721, 0.0399626999933389, 0.029112799995345995, 0.0336408000002848, 0.06621289999748114, 0.033605500000703614, 0.095185300000594, 0.05314419999922393, 0.010997600002156105, 0.03076149999833433, 0.014640500005043577, 0.03056790000118781, 0.030881400001817383, 0.047752099999343045, 0.08943720000388566, 0.04940329999953974, 0.10991099999955622, 0.021348499998566695, 0.06443880000006175, 0.018714800004090648, 0.05139770000096178, 0.028570800001034513, 0.050870999999460764, 0.06138259999715956, 0.07381380000151694, 0.021389800000179093, 0.05541559999983292, 0.03874299999733921, 0.015535500002442859, 0.03243549999751849)","(24, 14, 26, 28, 25, 37, 35, 24, 27, 48, 25, 19, 32, 37, 35, 35, 31, 27, 33, 24, 21, 28, 20, 28, 36, 24, 50, 37, 13, 37, 19, 24, 13, 24, 41, 30, 47, 24, 28, 20, 25, 30, 40, 33, 47, 20, 28, 14, 18, 27)"
base domain - no repair,"[0, 0, 1, 2, 2, 2, 3, 3, 4, 4, 4, 5, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 9, 9, 9, 10, 11, 11, 12, 12, 12, 12, 12, 12, 13, 13, 13, 13, 13, 13, 13, 14, 14]",-1,"(0.14559860000008484, 0.16338140000152634, 0.14036839999607764, 0.16211029999976745, 0.1258802000011201, 0.13534749999962514, 0.15472830000362592, 0.136713800005964, 0.16868000000249594, 0.17834530000254745, 0.13295089999883203, 0.12312210000527557, 0.11470600000029663, 0.13625470000260975, 0.11789819999830797, 0.14528450000216253, 0.13744069999665953, 0.14402229999541305, 0.13052479999896605, 0.12334800000098767, 0.12571269999898504, 0.16371870000148192, 0.10769719999370864, 0.154800600001181, 0.13585779999993974, 0.17691950000153156, 0.11294360000465531, 0.1866504999998142, 0.17136239999672398, 0.22422320000623586, 0.26622829999541864, 0.1369436999957543, 0.15865849999681814, 0.12028529999952298, 0.16704729999764822, 0.1337195000014617, 0.15075100000103703, 0.1473729999997886, 0.18050760000187438, 0.10497670000040671, 0.15256699999736156, 0.17248959999415092, 0.13839459999871906, 0.1581921000033617, 0.1764889000041876, 0.13846550000016578, 0.14214029999857303, 0.12382910000451375, 0.15796170000248821, 0.14659299999766517)","(0.03758689999813214, 0.027467400002933573, 0.052612699997553136, 0.050626299998839386, 0.028384799996274523, 0.03681959999812534, 0.09397670000180369, 0.02757019999990007, 0.059135499999683816, 0.08370960000320338, 0.045689599995967, 0.01609920000191778, 0.023682600003667176, 0.04287530000146944, 0.02684380000573583, 0.03448000000207685, 0.04650679999758722, 0.04295109999657143, 0.0384628999963752, 0.0563484999947832, 0.059897000006458256, 0.02919629999814788, 0.012804300000425428, 0.046380300002056174, 0.05179469999711728, 0.028604300001461525, 0.09183010000560898, 0.05525040000065928, 0.040454800000588875, 0.11616650000360096, 0.015682299999753013, 0.06685129999823403, 0.013676999995368533, 0.017708400002447888, 0.05698850000044331, 0.021822599999723025, 0.0626988000003621, 0.03177690000302391, 0.047353099995234516, 0.03689789999771165, 0.048734600000898354, 0.04700569999840809, 0.06830600000103004, 0.06461919999856036, 0.10224159999779658, 0.015264100002241321, 0.042320200001995545, 0.02445389999775216, 0.03777350000018487, 0.05139920000510756)","(14, 14, 24, 25, 25, 37, 24, 24, 27, 35, 24, 19, 30, 24, 24, 31, 26, 26, 25, 24, 14, 26, 14, 24, 32, 26, 32, 24, 18, 35, 14, 24, 18, 24, 35, 25, 35, 22, 26, 14, 27, 31, 24, 25, 35, 14, 24, 14, 18, 24)"
all monomials repair,"[0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 7, 8, 9, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 19, 20, 20, 21, 21, 22, 23, 24, 25, 26, 27, 27, 27, 27, 28, 28]",-1,"(0.14193879999947967, 0.13755639999726554, 0.16843189999781316, 0.1451091999988421, 0.17853180000383873, 0.2317516999974032, 0.15638810000382364, 0.34363110000413144, 0.1537566999977571, 14.342340900002455, 0.14051100000506267, 0.17014539999945555, 0.18922400000155903, 0.13714189999882365, 4.5096469999989495, 0.42996709999715677, 0.08176380000077188, 0.10878989999764599, 0.12975900000310503, 0.07720790000166744, 0.07624660000146832, 0.15262210000219056, 0.5553553999998257, 0.0936811999999918, 0.17865840000013122, 0.08069600000453647, 20.5945786999946, 1.6519487000041408, 0.07881140000245068, 0.6015121000018553, 0.15323740000167163, 0.08150980000209529, 0.07433010000386275, 0.08876089999830583, 0.09531409999908647, 0.11137980000057723, 0.08697609999944689, 0.08387400000356138, 0.13109489999624202, 0.2947450000065146, 0.20305159999406897, 0.14171730000089156, 0.7751751999967382, 0.2246984999947017, 1.3756809000042267, 0.1011315000068862, 0.16686789999948815, 0.1519754999972065, 0.3090985000017099, 0.18488409999554278)","(0.10459419999824604, 0.08903260000079172, 0.18048360000102548, 0.20089359999838052, 0.1526058000017656, 0.35121369999978924, 0.17880879999574972, 0.2235761000047205, 0.10605129999748897, 0.22744300000340445, 0.32291140000597807, 0.10831839999445947, 0.4852281999992556, 0.1669543000025442, 0.5021256999971229, 0.2780499000000418, 0.07531590000144206, 0.0874005000005127, 0.22293550000176765, 0.06668220000574365, 0.06661120000353549, 0.188568600002327, 0.18552220000128727, 0.08695550000265939, 0.2592605000027106, 0.1754743000055896, 0.42383820000395644, 0.2924752000035369, 0.09993609999946784, 0.30529449999448843, 0.199805500000366, 0.19682520000060322, 0.10383079999883194, 0.20656059999600984, 0.1198895999987144, 0.2747677000006661, 0.11871309999696678, 0.21787459999904968, 0.24622390000149608, 0.42068739999376703, 0.45522950000304263, 0.5616396999976132, 0.9696124000038253, 0.7695440000024973, 1.250528700002178, 0.3832791000022553, 0.42227830000047106, 0.3334508999978425, 0.5398002000001725, 0.2813259999966249)","(14, 14, 24, 25, 33, 96, 19, 88, 27, 45, 24, 14, 30, 24, 37, 33, 26, 26, 33, 24, 14, 28, 20, 24, 36, 24, 50, 37, 13, 37, 19, 24, 13, 24, 35, 30, 35, 24, 26, 20, 25, 30, 40, 33, 47, 14, 24, 14, 18, 24)"
adaptive repair base,"[0, 0, 1, 2, 2, 2, 2, 2, 3, 3, 3, 4, 5, 6, 6, 7, 8, 8, 8, 9, 9, 9, 10, 11, 11, 12, 12, 12, 13, 14, 15, 16, 17, 18, 19, 19, 20, 20, 21, 21, 22, 23, 24, 25, 26, 27, 27, 27, 27, 28, 28]",-1,"(0.14269889999559382, 0.10792689999652794, 1.7862835999985691, 0.27813019999302924, 0.10674809999909485, 0.18389530000422383, 0.15087230000062846, 0.13676380000106292, 0.15901060000032885, 0.18645960000139894, 0.15013619999808725, 4.989431300004071, 0.2157156000030227, 0.13593970000511035, 2.0230288000020664, 0.7841857000021264, 0.1571031000057701, 0.1959629999983008, 0.22897930000181077, 0.13523919999715872, 0.13205159999779426, 0.23707029999786755, 1.0956638999996358, 0.15817409999726806, 0.255343199998606, 0.16192639999644598, 0.08749490000627702, 2.2123181999995722, 0.09695690000080504, 0.6464470000064466, 0.15582600000198, 0.08917340000334661, 0.08402529999875696, 0.10671349999756785, 0.11089949999586679, 0.1301781999936793, 0.10445800000161398, 0.0977645000020857, 0.137000499998976, 0.21414509999885922, 0.2287004000027082, 0.21040460000222083, 0.8547362000026624, 0.21705199999996694, 1.364201199998206, 0.1618155999967712, 0.14780619999510236, 0.14573709999967832, 0.22570879999693716, 0.1355245000013383)","(0.13142359999619657, 0.10807130000466714, 0.28327429999626474, 0.16554750000068452, 0.17189860000507906, 0.18099439999787137, 0.17186650000076042, 0.2459067999952822, 0.17164649999904213, 0.29017649999877904, 0.30128520000289427, 0.4259308000036981, 0.5475299000027007, 0.211006700003054, 0.5090520000012475, 0.4054778999998234, 0.20901079999748617, 0.20941869999660412, 0.5690300999995088, 0.2207362000044668, 0.15039729999989504, 0.4077383000039845, 0.2985592000040924, 0.2889463999963482, 0.6156338000000687, 0.19919320000190055, 0.1490791000032914, 0.37526269999943906, 0.12978650000150083, 0.3752089999979944, 0.17625880000559846, 0.27150370000163093, 0.14900580000539776, 0.24598079999850597, 0.17016409999632742, 0.4257958000016515, 0.16348260000086157, 0.2661904000051436, 0.20741370000177994, 0.2682171999986167, 0.4686141999991378, 0.7157309999965946, 0.8082709000009345, 0.8159831000011764, 1.2563874999977998, 0.34249999999883585, 0.3142015999983414, 0.3544465000013588, 0.42287239999859594, 0.2830668999959016)","(14, 14, 34, 25, 25, 32, 24, 24, 27, 58, 24, 25, 32, 24, 32, 31, 26, 26, 33, 24, 14, 28, 20, 24, 36, 26, 32, 37, 13, 37, 19, 24, 13, 24, 35, 30, 35, 24, 26, 20, 25, 30, 40, 33, 47, 14, 24, 14, 18, 24)"
adaptive repair + support for signature change,"[0, 0, 1, 2, 2, 2, 2, 2, 3, 3, 3, 4, 5, 6, 6, 7, 8, 8, 8, 9, 9, 9, 10, 11, 11, 12, 12, 12, 13, 14, 15, 16, 17, 18, 19, 19, 20, 20, 21, 21, 22, 23, 24, 25, 26, 27, 27, 27, 27, 28, 28]",-1,"(0.12153540000144858, 0.14719250000052853, 1.7377118000003975, 0.343969500005187, 0.15955919999396428, 0.21633570000267355, 0.17489380000188248, 0.12315820000367239, 0.17751119999593357, 0.12949559999833582, 0.13332430000446038, 4.640560799998639, 0.24529540000366978, 0.13716840000415687, 1.9241408000016236, 0.8391165999928489, 0.13615740000386722, 0.14161459999741055, 0.2830402999970829, 0.16292389999580337, 0.17018480000115233, 0.2986633999971673, 0.8260526999947615, 0.20258340000145836, 0.2566805000024033, 0.16107950000150595, 0.13407899999583606, 3.066112200001953, 0.12624919999507256, 1.0907750999976997, 0.24179089999961434, 0.1215948999961256, 0.12492919999931473, 0.14786730000196258, 0.13753729999734787, 0.20144969999819295, 0.16243930000200635, 0.12730659999942873, 0.16961910000100033, 0.1983611999967252, 0.30240739999862853, 0.19720529999904102, 0.7630348000020604, 0.2019633000018075, 1.4148201999996672, 0.15965719999803696, 0.1633027999996557, 0.14472660000319593, 0.2923953999998048, 0.17902320000575855)","(0.07319049999932759, 0.11050670000258833, 0.37503190000279574, 0.29817410000396194, 0.18188910000026226, 0.21694729999580886, 0.11517689999891445, 0.1890793999991729, 0.15930420000222512, 0.24278179999964777, 0.3212478999994346, 0.3409239999964484, 0.37265750000369735, 0.195781900001748, 0.30781500000011874, 0.4632452999940142, 0.1925182999984827, 0.20269700000062585, 0.4845590999975684, 0.16137690000323346, 0.1934181000033277, 0.4124124999943888, 0.28565900000103284, 0.22007119999761926, 0.5582528000013554, 0.20056799999292707, 0.27356879999570083, 0.7026464999944437, 0.2525602000023355, 0.6944275999994716, 0.42844379999587545, 0.4948519000026863, 0.3024608000050648, 0.5584794000023976, 0.22183840000070632, 0.5498970999979065, 0.213137500002631, 0.5538345000022673, 0.19010109999362612, 0.44372070000099484, 0.4787905999983195, 0.5732560999967973, 0.756278699998802, 0.8814611000052537, 1.1262789999964298, 0.3152756999988924, 0.3509410000042408, 0.3784637999997358, 0.507630699998117, 0.2818083000020124)","(14, 14, 34, 25, 25, 32, 24, 24, 27, 58, 24, 25, 32, 24, 32, 31, 26, 26, 33, 24, 14, 28, 20, 24, 36, 26, 32, 37, 13, 37, 19, 24, 13, 24, 35, 30, 35, 24, 26, 20, 25, 30, 40, 33, 47, 14, 24, 14, 18, 24)"
