Label,Score,Learned Model ID,planing time,execute & repair time,Plan Length
oracle,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",-1,"(0.2192175000000134, 0.6610938000000033, 0.8018885999999839, 2.5167643999999427, 0.8743950000000495, 2.1070968999999877, 0.10906149999993886, 0.20144149999998717, 2.445798800000034, 0.7121298999999226, 0.17319639999993797, 0.08334539999998469, 0.21224400000005517, 0.12072960000000421, 0.4002420000000484, 0.0852421999999251, 2.112669800000049, 0.1913855999999896, 2.9719880000000103, 0.9295128999999633, 0.9010408999999981, 2.6091109999999844, 0.0910858999999391, 0.7406182999999373, 2.144615599999952, 2.3942513999999164, 2.567606400000045, 0.9913712000000032, 0.6838349999999309, 3.2707948000000897, 2.410202600000048, 2.7257170000000315, 0.7262216999999964, 2.5195555999999897, 1.1027065000000675, 0.6004885000000968, 0.2429204000000027, 0.8225037999999358, 0.6124439999999822, 0.8412825000000339, 0.1000534999999445, 1.8393909000000122, 2.086565500000006, 0.1128847999999607, 0.23954600000001847, 3.9088778000000275, 0.23182950000000346, 0.8196300000000747, 1.5868061999999554)","(0.005375300000082461, 0.0055105000000139626, 0.00792510000007951, 0.006510800000000927, 0.004771499999947082, 0.004685200000039913, 0.005253899999956957, 0.0045346000000563436, 0.00538219999998546, 0.007608499999946616, 0.0044198000000506, 0.004352799999992385, 0.004424900000003618, 0.007727499999987231, 0.006125900000029105, 0.004345499999999447, 0.004469599999993079, 0.0043988999999555745, 0.004493799999977455, 0.005428999999935513, 0.004782800000043608, 0.005133799999953226, 0.004379500000027292, 0.0045913999999811494, 0.0055801000000883505, 0.004540799999972478, 0.004448599999932412, 0.007633199999986573, 0.004432100000030914, 0.0063281000000188214, 0.004878299999973024, 0.006796900000040296, 0.005278900000007525, 0.004569000000060441, 0.00607680000007349, 0.005066800000008698, 0.004678399999988869, 0.004441799999995055, 0.004507800000055795, 0.004528800000002775, 0.00474450000001525, 0.006087299999990137, 0.004718000000025313, 0.005363700000089011, 0.0044868999999607695, 0.00770779999993465, 0.004679499999951986, 0.004466600000000653, 0.004631000000017593)","(12, 12, 19, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 13, 15, 12, 12, 12, 12, 13, 13, 13, 12, 12, 12, 12, 12, 13, 12, 13, 12, 12, 12, 12, 15, 13, 12, 12, 12, 12, 13, 15, 12, 14, 12, 13, 13, 12, 12)"
base domain - no repair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,"(0.08059209999998984, 0.062052800000060415, 0.07385670000007849, 0.06658199999992576, 0.0626455999999962, 0.06449010000005728, 0.06650909999996202, 0.06393149999996695, 0.06663939999998547, 0.06688600000006772, 0.06305529999997361, 0.06341010000005554, 0.06854740000005677, 0.06281160000003183, 0.0653168999999707, 0.06779219999998531, 0.06425000000001546, 0.06891519999999218, 0.06542219999994359, 0.06454340000004777, 0.06399609999994027, 0.06686339999998836, 0.06376690000001872, 0.06349879999993391, 0.06649249999998119, 0.06562910000002375, 0.06383329999994203, 0.06785009999998692, 0.0639709000000721, 0.06665520000001379, 0.06734659999995074, 0.06468180000001666, 0.06467339999994692, 0.06987690000005387, 0.07134469999994053, 0.06563640000001669, 0.06799239999998008, 0.06361839999999575, 0.06452119999994466, 0.06643959999996696, 0.06373100000007526, 0.06493790000001809, 0.06770200000005389, 0.06562939999992068, 0.06433319999996456, 0.0664316999999528, 0.06280240000000958, 0.06370110000000295, 0.06892000000004828, 0.0632644000000937)","(0.0038526000000729255, 0.004165899999975409, 0.004567100000031132, 0.003905799999984083, 0.004289700000072116, 0.005089699999984987, 0.0038830000000871223, 0.007653699999991659, 0.004772299999899587, 0.003901799999994182, 0.004119100000025355, 0.004145999999991545, 0.0038845000000264918, 0.003827699999987999, 0.004745100000036473, 0.004851400000006834, 0.005016100000034385, 0.004425000000082946, 0.004302800000004936, 0.004469299999982468, 0.004648299999985284, 0.004726399999981368, 0.004188800000065385, 0.00443859999995766, 0.004294299999969553, 0.003976100000045335, 0.004775699999981953, 0.004744200000004639, 0.006179900000006455, 0.004524800000012874, 0.004547099999967941, 0.0038773999999648368, 0.004493700000011813, 0.004477400000041598, 0.004341000000067652, 0.005616000000031818, 0.004088900000056128, 0.0076495999999224296, 0.004123999999933403, 0.004051699999990888, 0.004225599999926999, 0.004285699999968529, 0.004205599999977494, 0.004439700000034463, 0.004377699999963625, 0.003732400000103553, 0.004019100000050457, 0.004678799999965122, 0.003925600000002305, 0.004246699999953307)","(11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11)"
all monomials repair,"[0, 0, 0, 0, 0, 1, 2, 2, 3, 4, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 10, 10, 10, 10, 10, 11, 11, 11, 12, 12, 13, 14, 14, 15, 16, 16, 17, 18, 19, 20, 20, 21, 22, 22, 23, 24, 24, 25, 26, 26]",-1,"(0.06805099999996855, 0.08938709999995353, 0.5789846000000125, 0.08243600000002971, 1.7580570999999736, 0.4991337999999814, 0.42910940000001574, 0.4375923000000057, 0.5140030000000024, 0.6044289000000163, 0.46868349999999737, 0.40393040000003566, 0.4089539000000286, 0.5193717000000788, 0.45617700000002515, 0.48041990000001533, 0.6923611999999366, 0.514445099999989, 0.7000419000000875, 0.4838002000000188, 0.45913800000005267, 0.6163821000000098, 0.7359012999999095, 0.6409505000000308, 0.6802417000000105, 0.46328570000002856, 0.5032205000001113, 0.542431400000055, 0.4559950000000299, 0.6562466000000313, 0.6485758999999689, 0.42925800000000436, 0.46331579999991845, 0.803788700000041, 0.40275259999998525, 0.47838229999990745, 0.6413390000000163, 0.5761768999999504, 0.7541745999999421, 0.735678900000039, 0.6171449999999368, 0.5620084999999335, 0.4910399000000325, 0.7070386999999982, 0.4142001000000164, 0.6386651999999913, 0.45535389999997733, 0.5149684000000434, 0.3757850999999164, 0.46517310000001544)","(0.019356900000047972, 0.017130900000097427, 0.0272911000000704, 0.018624799999997776, 0.133501899999942, 0.054959100000019134, 0.03556879999996454, 0.04277850000005401, 0.06216000000006261, 0.05554749999998876, 0.048387599999955455, 0.045825599999943734, 0.049874799999997776, 0.06227980000005573, 0.060333299999911105, 0.05986299999995026, 0.0857211999999663, 0.06664899999998397, 0.09504240000001118, 0.08991400000002159, 0.06847510000000057, 0.08769770000003518, 0.09108430000003409, 0.09151989999998023, 0.10064560000000711, 0.09772259999999733, 0.09781120000002375, 0.13819179999995868, 0.15240659999994932, 0.1132486000000199, 0.1789114000000609, 0.12650160000009691, 0.12249050000002626, 0.15136619999998402, 0.1546569999999292, 0.13568869999994604, 0.14342169999997623, 0.14453879999996389, 0.15193920000001526, 0.16135489999999209, 0.17359609999994063, 0.1594376000000466, 0.1959411000000273, 0.19418849999999566, 0.17475630000001274, 0.18087000000002718, 0.1886598999999478, 0.19913159999998697, 0.19747910000000957, 0.19901450000008936)","(11, 11, 13, 11, 30, 14, 12, 12, 14, 13, 12, 12, 12, 13, 13, 13, 14, 13, 14, 14, 13, 14, 14, 14, 14, 13, 14, 16, 16, 14, 16, 14, 14, 15, 14, 14, 14, 14, 14, 14, 14, 14, 15, 15, 14, 14, 14, 14, 14, 14)"
adaptive repair base,"[0, 0, 0, 0, 0, 0, 1, 2, 2, 3, 4, 4, 5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 8, 9, 10, 11, 12, 12, 13, 13, 13, 13, 14, 15, 15, 16, 16, 16, 17, 18, 18, 19, 20, 20, 20, 20, 21, 21, 21, 22, 22]",-1,"(0.06559429999992972, 0.06868109999993521, 0.6004625000000487, 0.06472320000000309, 0.06516969999995581, 0.31339470000000347, 0.4435166000000663, 0.7527503000000024, 0.34425049999993007, 1.2003121999999848, 0.6567203000000745, 0.5154046999999764, 0.5238448999999719, 0.4373554999999669, 0.4012549999999919, 0.9958056000000397, 0.46665459999996983, 0.8074615000000449, 0.4376473000000942, 0.3050089000000753, 0.8377214999999296, 0.6847209000000021, 0.47082750000004125, 0.623994400000015, 0.5995788999999832, 0.6180369999999584, 0.32660969999994904, 0.49726959999998144, 0.5895565000000715, 0.5536721999999372, 0.4884435000000167, 0.6456830000000764, 1.0495391999999129, 0.507634400000029, 0.7912579999999707, 0.6997309999999288, 0.5333653999999797, 0.6671298999999635, 1.0153572000000395, 0.43893230000003314, 0.7091159000000289, 0.7782482000000073, 1.1420467000000372, 0.7016424999999344, 0.7153498000000127, 0.9860551000000441, 0.6416735999999901, 0.6543411999999762, 0.5613978999999745, 0.6471579999999904)","(0.021546999999941363, 0.03214360000004035, 0.04830370000001949, 0.02987919999998212, 0.03204630000004727, 0.07961489999991045, 0.09480189999999311, 0.08316349999995509, 0.07078289999992649, 0.13851090000002841, 0.09310040000002573, 0.07758669999998347, 0.11804889999996249, 0.09857199999999011, 0.08484539999994922, 0.16097160000003896, 0.10660040000004756, 0.1282058000000461, 0.11055150000004232, 0.08007250000002841, 0.13480909999998403, 0.21339499999999134, 0.11326050000002397, 0.12223940000001221, 0.21887499999991178, 0.14109180000002652, 0.11213610000004337, 0.13070149999998648, 0.1266053000000511, 0.14483829999994668, 0.13476869999999508, 0.1636058999999932, 0.2238435000000436, 0.14201570000000174, 0.17639420000000428, 0.18453780000004372, 0.18741750000003776, 0.19837940000002163, 0.3250130999999783, 0.2270278999999391, 0.2815741000000571, 0.21773240000004535, 0.2104180000000042, 0.2186476000000539, 0.22964119999994637, 0.3303022999999712, 0.2412209999999959, 0.25039639999999963, 0.262767599999961, 0.2556256000000303)","(11, 11, 13, 11, 11, 15, 16, 15, 13, 17, 15, 13, 16, 13, 13, 17, 13, 15, 13, 12, 15, 17, 13, 13, 17, 14, 12, 13, 13, 14, 13, 14, 16, 13, 14, 14, 14, 14, 18, 14, 16, 14, 14, 14, 14, 16, 14, 14, 14, 14)"
adaptive repair + support for signature change,"[0, 0, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",2,"(0.0693496999999752, 0.0987896000000319, 0.7212130999999999, 2.441455700000006, 0.85213669999996, 2.025434099999984, 0.09653539999999339, 0.20031670000003032, 2.454724800000008, 0.7828826999999592, 0.1759234999999535, 0.08776629999999841, 0.20967660000007982, 0.10790170000007038, 0.40902679999999236, 0.08465609999996104, 2.158452099999977, 0.18989320000002863, 2.8640633999999636, 0.8371723000000202, 0.791295200000036, 2.7832809000000225, 0.08811900000000605, 0.7339397000000645, 2.2465627999999924, 2.42521899999997, 2.471661499999982, 1.0833010999999715, 0.7473486000000094, 0.06688170000006721, 3.1960479000000532, 2.6748668999999836, 3.0269180000000233, 0.7746250000000146, 2.6744582999999693, 1.164528099999984, 0.6604588000000149, 0.23240389999989475, 0.8325534000000516, 0.5845891000000165, 0.8997350000000779, 0.10639279999998053, 1.7722552000000178, 2.0870634000000337, 0.10050439999997707, 0.2453330000000733, 3.6356611999999586, 0.23352280000005976, 0.8937157999999954, 1.6781065000000126)","(0.026369900000076996, 0.035712499999931424, 0.028665899999964495, 0.0212043999999878, 0.018794700000057674, 0.020351200000050085, 0.017506499999967673, 0.021273100000030354, 0.0195306000000528, 0.018685799999957453, 0.020742300000051728, 0.01775149999991754, 0.020277899999996407, 0.022835100000065722, 0.026959099999999125, 0.017632600000069942, 0.01893119999999726, 0.019918100000040795, 0.021082299999989118, 0.021028300000011768, 0.02201850000005834, 0.026776799999993273, 0.01845000000002983, 0.021692900000061854, 0.020987200000035955, 0.0197917000000416, 0.01964220000002115, 0.021242099999994934, 0.022086500000000342, 0.03780029999995804, 0.022283000000015818, 0.021735300000045754, 0.02061490000005506, 0.0212591000000657, 0.020997799999918243, 0.024946499999941807, 0.024020500000005995, 0.018548799999962284, 0.018802199999981895, 0.01886509999997088, 0.0199872000000596, 0.019195999999965352, 0.028417099999956008, 0.022459200000071178, 0.021439600000007886, 0.018522800000027928, 0.023929199999997763, 0.021087299999976494, 0.021620600000005652, 0.020511299999952826)","(11, 11, 19, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 13, 15, 12, 12, 12, 12, 13, 13, 13, 12, 12, 12, 12, 12, 13, 12, 11, 13, 12, 12, 12, 12, 15, 13, 12, 12, 12, 12, 13, 15, 12, 14, 12, 13, 13, 12, 12)"
