Label,Score,Learned Model ID,planing time,execute & repair time,Plan Length
oracle,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",-1,"(0.33124400000087917, 0.2170722000009846, 0.23670340000535361, 0.6106538000021828, 0.22323230000620242, 0.22454759999527596, 0.2800316000066232, 0.1978434000047855, 0.3203246999910334, 0.25602970000181813, 0.2852100000018254, 0.16517489998659585, 0.13517470000078902, 0.21987439999065828, 0.21168069999839645, 0.18930259998887777, 0.272239099998842, 0.2219692000071518, 0.23134929999650922, 0.20417929999530315, 0.28064540000923444, 0.24348509999981616, 0.19712470000376925, 0.2540053999982774, 0.21298299999034498, 0.19998879999911878, 0.2236931000079494, 0.21615039999596775, 0.29271340000559576, 0.21556609999970533, 0.19071009999606758, 0.18782069999724627, 0.19090000000142027, 0.3310012000001734, 0.22255129998666234, 0.24673480000637937, 0.18548089999239892, 0.2227524999907473, 0.19047720001253765, 0.19002979999640957, 0.17430669999157544, 0.16239919999497943, 0.1771121000056155, 0.21586070000194013, 0.20039209999958985, 0.20137480000266805, 0.19052069999452215, 0.25334559999464545, 0.2582529999926919, 0.3716405000013765)","(0.14618749999499414, 0.06670150000718422, 0.05683270000736229, 0.14702530000067782, 0.09420029999455437, 0.15981480000482406, 0.08117150000180118, 0.09558570000808686, 0.156085599999642, 0.16184830000565853, 0.2793517999962205, 0.048446200002217665, 0.08722899999702349, 0.0669556999928318, 0.049512900004629046, 0.06230340000183787, 0.16199959999357816, 0.08883239999704529, 0.09957910000230186, 0.08511619998898823, 0.12053569999989122, 0.12610950000816956, 0.04136179998749867, 0.09450039999501314, 0.06387139999424107, 0.04934769999817945, 0.10383480000018608, 0.07177780001075007, 0.12493479999830015, 0.09520289998908993, 0.06319309999526013, 0.03747559999465011, 0.06047860000398941, 0.08411220001289621, 0.056399399996735156, 0.058927100006258115, 0.03687019999779295, 0.12199509999481961, 0.06120850000297651, 0.0523646999936318, 0.04069530000560917, 0.03709629998775199, 0.048150700007681735, 0.06859229999827221, 0.1823995000013383, 0.06071459999657236, 0.09288430000015069, 0.12516169999435078, 0.07718649999878835, 0.1764582000032533)","(8, 8, 5, 23, 5, 7, 7, 10, 35, 10, 9, 11, 6, 9, 9, 10, 8, 13, 9, 7, 8, 7, 8, 11, 9, 6, 9, 9, 13, 8, 6, 9, 10, 8, 9, 7, 6, 11, 9, 8, 8, 9, 8, 9, 9, 9, 13, 8, 8, 9)"
