Label,Score,Learned Model ID,planing time,execute & repair time,Plan Length
oracle,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",-1,"(0.0808738999767229, 0.08099679998122156, 0.07920889998786151, 0.0804090000456199, 0.07808569993358105, 0.07874789997003973, 0.07763789989985526, 0.07760670001152903, 0.07587289996445179, 0.08002469991333783, 0.07943359995260835, 0.08039150002878159, 0.07985640002880245, 0.07598089997190982, 0.0787838000105694, 0.07635279989335686, 0.08132630004547536, 0.07800979993771762, 0.07745510002132505, 0.07673420000355691, 0.07681829994544387, 0.07872869994025677, 0.09075750003103167, 0.11404859996400774, 0.0815942999906838, 0.07724859996233135, 0.10363470006268471, 0.09622890001628548, 0.0896316000726074, 0.07930980005767196, 0.0831198999658227, 0.07860020000953227, 0.07748970005195588, 0.07975359994452447, 0.07641149999108166, 0.08082539995666593, 0.08028140000533313, 0.07554000010713935, 0.08339569997042418, 0.0793163999915123, 0.07932040002197027, 0.07806430000346154, 0.0873884999891743, 0.07968560000881553, 0.07850030006375164, 0.08185319998301566, 0.07738290005363524, 0.07583880005404353, 0.07932530005928129, 0.07941360003314912)","(0.002622899948619306, 0.002440700074657798, 0.0028918000170961022, 0.0025690000038594007, 0.0024675000458955765, 0.002586200018413365, 0.0022729000775143504, 0.0028572999872267246, 0.0024627000093460083, 0.0024536000564694405, 0.0023753000423312187, 0.0026412999723106623, 0.0024497000267729163, 0.002521999995224178, 0.0022684000432491302, 0.002387200016528368, 0.002702499972656369, 0.002482100040651858, 0.0023286999203264713, 0.0027866000309586525, 0.002286899951286614, 0.0025185999693349004, 0.0025152999442070723, 0.0025061999913305044, 0.002530299942009151, 0.0025921000633388758, 0.003138700034469366, 0.002497800043784082, 0.0025170999579131603, 0.0022391999373212457, 0.0025116000324487686, 0.0022434000857174397, 0.0023796999594196677, 0.0022951000137254596, 0.002469999948516488, 0.0025464999489486217, 0.002381299971602857, 0.0026317000156268477, 0.005520200007595122, 0.0025827999925240874, 0.0023945000721141696, 0.002978700096718967, 0.0026807000394910574, 0.002521499991416931, 0.002783200005069375, 0.003971099969930947, 0.002430099993944168, 0.0024157000007107854, 0.0026560999685898423, 0.0025473999558016658)","(14, 13, 16, 14, 13, 14, 12, 15, 13, 13, 13, 14, 13, 13, 12, 13, 15, 13, 12, 16, 12, 13, 12, 13, 13, 14, 13, 12, 13, 12, 13, 12, 13, 12, 13, 13, 13, 14, 16, 14, 12, 14, 15, 13, 16, 13, 13, 13, 15, 13)"
